judul,url,isi
Arsenal Makin Pede Main Cantik,https://sport.detik.com/sepakbola/liga-inggris/d-8654327/arsenal-makin-pede-main-cantik,"Jakarta - Sukses menjadi juara Premier League musim lalu mengangkat beban besar dari pundak Arsenal . Kiper Arsenal David Raya menyebut timnya kini makin percaya diri main cantik. Setelah beberapa musim hanya 'nyaris', Arsenal akhirnya jadi juara Premier League pada 2025/26 lalu. Keberhasilan itu sekaligus mengakhiri penantian selama 22 tahun. Memasuki musim baru, Arsenal menunjukkan start yang impresif. Usai menang meyakinkan atas Manchester City di Community Shield, The Gunners memenangi tiga laga pertamanya di Premier League. SCROLL TO CONTINUE WITH CONTENT Yang terakhir, Arsenal menang 2-1 atas Chelsea meski sempat kebobolan lebih dulu. Kai Havertz dkk. tampil menyerang dengan total 16 tembakan untuk membalikkan keadaan. Baca juga: Arsenal Masih Sempurna, tapi Badai Akan Semakin Kencang ADVERTISEMENT Arsenal musim lalu dijuluki 'set piece FC' sebab banyak menghasilkan gol lewat bola mati (25 gol) di Premier League. Namun musim ini, enam gol yang diciptakan pasukan Mikel Arteta itu di Premier League lahir dari open play dan serangan balik. Raya menyebut Arsenal sudah semakin percaya diri main menyerang. Keberhasilan menjadi juara musim lalu mendongkrak keyakinan Meriam London. ""Tentu saja, menjuarai liga setelah bertahun-tahun dan setelah musim-musim di mana Anda sudah sangat dekat, itu memberi kelegaan dan kepercayaan diri ekstra,"" ujar Raya seperti dilansir Mirror. Baca juga: Betapa Cairnya Lini Depan Arsenal ""Setelah tiga pertandingan, khususnya Community Shield, menang melawan Manchester City, cara kami bermain, itu memberi motivasi dan kepercayaan diri ekstra untuk bermain dengan cara yang ingin kami mainkan."" ""Dan tentu saja, menjadi juara musim lalu bikin fans bahagia. Orang-orang di sekitar klub sangat senang. Jadi semoga kami bisa terus bermain seperti ini karena kami tahu betapa bagusnya kami."" ""Kami tahu kami bisa mengalahkan siapa saja di liga ini. Mari fokus saja ke saat ini. Dan saya ingin lebih dari diri saya sendiri,"" katanya menambahkan. Baca juga: Biar Mental Juara Arsenal yang Bicara Video Hasil Liga Inggris: Arsenal Kalahkan Chelsea 2-1 Video Hasil Liga Inggris: Arsenal Kalahkan Chelsea 2-1 (nds/aff) arsenal premier league david raya"
Ederson Angkat Bicara soal Batal Gabung ke MU,https://sport.detik.com/sepakbola/liga-inggris/d-8654323/ederson-angkat-bicara-soal-batal-gabung-ke-mu,"Jakarta - Manchester United gagal dapatkan Ederson di bursa transfer musim panas. Sang gelandang angkat bicara. Manchester United sudah setahun terakhir incar Ederson dari Atalanta. Sang gelandang dinilai bakal lebih memperkuat kedalaman tim di lini tengah. Baca juga: MU Tidak Belanja Besar, Carrick Kalem SCROLL TO CONTINUE WITH CONTENT Transfer tersebut gagal terwujud di musim panas 2026. Manchester United malah dapatkan tiga gelandang baru yakni Andrey Santos, Youri Tielemans, dan Carlos Baleba. Dilaporkan Tribuna , MU dan Atalanta padahal sudah capai kata sepakat. Ederson bakal diboyong seharga 38 juta Euro atau setara Rp 778 miliar. ADVERTISEMENT Diketahui, kegagalan transfer Ederson adalah saat tes medis. MU khawatir dengan cedera kambuhannya. Ada riwayat masalah lutut dan operasi meniskus yang pernah dijalani. Baca juga: Rekor Jual Pemain 20 Klub Premier League usai Arsenal Lepas Martinelli Ederson angkat bicara. Dirinya mengaku dalam kondisi baik-baik saja. ""Kondisi saya sangat baik, seperti biasanya,"" ujar pemain berusia 27 tahun itu. ""Secara fisik, saya tidak memiliki keluhan apa pun. Saya selalu diberkati dalam hal tersebut,"" tegasnya. Setelah gagal ke MU, pemain asal Brasil itu menandatangani kontrak baru dengan Atalanta. Kontrak barunya berlaku hingga tahun 2031 dan memulai musim 2026-27 dengan status sebagai kapten klub. (aff/nds) manchester united ederson atalanta"
Ada Apa dengan Garnacho?,https://sport.detik.com/sepakbola/liga-inggris/d-8653673/ada-apa-dengan-garnacho,"Jakarta - Alejandro Garnacho belum bersinar di Aston Villa. Sang winger lagi jadi pemain pengganti melulu, ini kata Unai Emery. Aston Villa meminjam Alejandro Garnacho dari Chelsea sepanjang musim 2026/27. Ada klausul pembelian permanen. Baca juga: Tentang Seringnya Chelsea-Villa Bertukar Pemain SCROLL TO CONTINUE WITH CONTENT Dilansir dari Mirror , Alejandro Garnacho belum dapat kesempatan main sebagai starter. Dari tiga laga awal di Liga Inggris, Garnacho cuma jadi pemain pengganti. Catatan waktunya juga tidak banyak. Total hanya baru 31 menit dirinya di lapangan. ADVERTISEMENT Baca juga: Alejandro Garnacho Langsung 'Babak Belur' di Pramusim Aston Villa ""Kami memiliki pemain lain yang baru bergabung dan perlu beradaptasi dalam hal latihan serta pertandingan, salah satunya Garnacho,"" ujar manajer Aston Villa, Unai Emery. ""Kami membutuhkan performa mereka untuk memberikan kontribusi lebih, bekerja keras, dan mencatatkan statistik yang baik. Garnacho sedang dalam proses itu,"" tambahnya. Aston Villa punya klausul pembelian permanen untuk Alejandro Garnacho. Itu andai, Garnacho main 10 kali di Liga Inggris. Villa harus menebusnya dari Chelsea seharga 43 juta Pounds atau setara Rp 946 miliar. (aff/nds) alejandro garnacho aston villa liga inggris unai emery"
Apa Benar Liverpool Incar Calvin Verdonk?,https://sport.detik.com/sepakbola/liga-inggris/d-8653503/apa-benar-liverpool-incar-calvin-verdonk,"Jakarta - Ramai di sosial media, bek sayap Indonesia Calvin Verdonk diminati Liverpool. Apa benar? Beberapa akun Instagram soal pemain diaspora meramaikan rumor Calvin Verdonk yang main di Lille diminati Liverpool. Liverpool lagi butuh bek sayap kiri baru setelah kepergian Andy Robertson, sementara Milos Kerkez dinilai kurang sip. Malah, angka transfernya disebut-sebut mencapai 11 juta Euro atau setara Rp 225 miliar. SCROLL TO CONTINUE WITH CONTENT Baca juga: Menanti Sejarah Indonesia di Liga Champions Lewat Calvin Verdonk detikSport melakukan penelusuran ke media-media Inggris. Tidak ada yang memberitakan rumor tersebut! ADVERTISEMENT Sebabnya, bursa transfer sudah ditutup pada 1 September. Liverpool tidak membeli bek baru, Kerkez masih jadi pilihan manajer Iraola. Baca juga: Menanti Calvin Verdonk Vs Olise, Saka, dan Antony Calvin Verdonk memang lagi kalah saing di Lille. Verdonk harus bersaing dengan Romain Perraud, yang lebih dipercaya pelatih Davide Ancelotti. Verdonk sudah main tiga laga di Ligue 1 dengan dua kali jadi pengganti, total hanya 24 menit. Sekali jadi starter selama satu babak. Verdonk masih terikat kontrak dengan Lille sampai musim panas 2028. Nilai pasar pemain berusia 29 tahun itu di angka 2,5 juta Euro atau setara Rp 51 miliar. Tonton juga Video: Assist Verdonk Tak Mampu Selamatkan Lille dari Kekalahan [Gambas:Video 20detik] (aff/cas) calvin verdonk liverpool"
Eks Liverpool: Kerkez dan Frimpong Bapuk,https://sport.detik.com/sepakbola/liga-inggris/d-8653134/eks-liverpool-kerkez-dan-frimpong-bapuk,"Liverpool - Eks pemain Liverpool Danny Murphy menyoroti performa Milos Kerkez dan Jeremie Frimpong . Kedua bek sayap itu dinilainya masih di bawah standar. Kerkez dan Frimpong didatangkan Liverpool pada musim panas 2025. Biaya transfer kedua pemain tersebut mencapai 80 juta paun. Meski ditebus dengan harga cukup mahal, Kerkez dan Frimpong belum menunjukkan performa maksimal. Keduanya masih kesulitan beberapa kali untuk 'nyambung' dengan pemain-pemain depan Liverpool dalam membangun serangan. SCROLL TO CONTINUE WITH CONTENT Baca juga: Luis Figo Heran Lihat Transfer Pemain Sekarang Harganya Triliunan Tak hanya itu, akurasi umpan silang dan keputusan akhir Kerkez dan Frimpong masih dibilang kurang. Hal itu membuat aliran bola Liverpool dapat dipotong lawan yang kemudian dapat melancarkan serangan balik. ADVERTISEMENT Danny Murphy mengkritik performa Kerkez dan Frimpong. Bek kiri dan kanan Liverpool itu dianggap sebagai penurunan ketimbang pendahulunya, Trent Alexander-Arnold dan Andy Robertson. ""Mereka mendatangkan dua bek sayap yang tidak sebaik Trent dan Robertson. Saya pikir mereka cukup baik dalam bertahan, tidak brilian sih, tetapi cukup baik,"" kata Murphy, dilansir dari TalkSPORT . Baca juga: Liverpool Tak Daftarkan Chiesa dan Endo di Skuad Liga Champions ð¨ð¨| STAT: Kerkez + Frimpong have 1 successful cross from 13 attempts in the first 2 PL games. [ @OptaAnalyst ] pic.twitter.com/49FHn5nw0y â Living Liverpool (@Livin_Liverpool) August 29, 2026 ""Dalam posisi menyerang, tim-tim terbaik memiliki bek sayap yang sangat bagus dalam menguasai bola karena tim-tim lawan menutup ruang di tengah lapangan, sehingga ruangnya menjadi lebar,"" pemain yang pernah membela Liverpool pada 1997-2004 itu menambahkan. ""Bek sayap Liverpool mendapatkan banyak penguasaan bola, tapi Frimpong serta Kerkez tidak memiliki kualitas yang dibutuhkan untuk membongkar pertahanan lawan,"" ujarnya. Baca juga: Awas! Gakpo-Isak Siap 'Gasak' Lawan-lawan Liverpool Video Liverpool Kejar Barcola, Iraola Tunggu Kabar Baik Video Liverpool Kejar Barcola, Iraola Tunggu Kabar Baik (bay/rin) liverpool milos kerkez jeremie frimpong danny murphy premier league liga inggris"
Wasit Chris Kavanagh Disorot Usai Pimpin Laga Arsenal Vs Chelsea,https://sport.detik.com/sepakbola/liga-inggris/d-8653064/wasit-chris-kavanagh-disorot-usai-pimpin-laga-arsenal-vs-chelsea,"London - Wasit Chris Kavanagh jadi sorotan usai memimpin duel Arsenal kontra Chelsea . Beberapa keputusan yang diambilnya menimbulkan kontroversi. Arsenal vs Chelsea tersaji di Emirates Stadium dalam lanjutan Liga Inggris, Minggu (6/9/2026). Pertandingan berakhir untuk kemenangan Meriam London 2-1. Chelsea unggul lebih dulu lewat gol Morgan Rogers. Arsenal membalas via gol Kai Havertz dan Martin Odegaard. SCROLL TO CONTINUE WITH CONTENT Baca juga: Arsenal Vs Chelsea: Comeback, The Gunners Bekuk The Blues Duel bertajuk Derby London ini diwarnai berbagai insiden panas. Salah satunya keributan antara Morgan Rogers dan Declan Rice di babak kedua. ADVERTISEMENT Rice terekam kamera menjegal Rogers yang sedang berlari dari belakang. Rogers langsung menghampiri Rice dan mendorongnya penuh emosi. Wasit Chris Kavanagh memberi kartu kuning atas sikap Rogers. Namun, tidak ada hukuman yang diberikan kepada Rice yang memicu insiden ini. Keputusan Kavanagh tak memberi kartu kuning kepada Rice dipertanyakan Gary Neville. Legenda Manchester United ini menilai pemain Arsenal itu layak dihukum karena menjegal jatuh lawan yang tak menguasai bola. Baca juga: 'Sulap' Ala Gabriel, Tendang Kepala Martinez dan Lolos Sanksi Actually nuts how rogers got a yellow and rice got away with this pic.twitter.com/P5SEs92f8O â ð¦ (@cfcyusxf) September 6, 2026 ""Morgan Rogers marah dan dia mendorong Declan Rice. Dia sudah benar. Rice menjegalnya,"" kata Neville kepada Sky Sports. ""Saya tak percaya wasit tidak melihat itu. Declan Rice sadar dia tak bisa membalas Morgan Rogers, mereka rekan setim di Timnas Inggris,"" ujarnya. Selain insiden Rogers dan Rice, Kavanagh juga tak memberi hukuman saat Gabriel Magalhaes menyepak kepala kiper Chelsea Emiliano Martinez di babak pertama. Insiden tersebut dianggap sebagai ketidaksengajaan, sehingga bek Arsenal itu lolos dari sanksi. Baca juga: Arteta: Tekel Konsa ke Morgan Rogers Itu Khas Inggris Video Hasil Liga Inggris: Arsenal Kalahkan Chelsea 2-1 Video Hasil Liga Inggris: Arsenal Kalahkan Chelsea 2-1 (bay/mrp) arsenal chelsea arsenal vs chelsea chris kavanagh gary neville premier league liga inggris"
"Sudahi Sedihmu, MU...",https://sport.detik.com/sepakbola/liga-inggris/d-8652946/sudahi-sedihmu-mu,"Manchester - Manchester United gagal menang saat melawan Everton usai kejebolan di menit akhir. Benjamin Sesko mengajak rekan-rekannya bangkit dari rasa sakit itu. MU sedianya nyaris menang di Hill Dicknson Stadium, Minggu (6/9). Dua kali unggul lewat Bryan Mbeumo dan Sesko, Everton membalas lewat Tyrique George dan Ainsley Maitland-Niles. Gol kedua Everton yang bikin nyesek MU. Sebab, Maitland-Niles mencetaknya menit ke-96, dan seharusnya lima menit perpanjangan waktu. SCROLL TO CONTINUE WITH CONTENT Maitland-Niles menjebol gawang Mu lewat sepakan indah dari luar kotak penalti. Bolanya gagal dibendung dan akhirnya membuat kemenangan MU sirna di menit akhir. ""Tentu saja kami kecewa karena kami sudah sangat dekat namun akhirnya terasa begitu jauh. Kebobolan gol seperti ini, terutama di menit-menit terakhir sekali, terjadi seperti yang terjadi tadi, sungguh menyakitkan bagi semua orang karena semua orang sudah memberikan segalanya untuk mencoba memenangkan pertandingan karena kami benar-benar menginginkannya,"" kata Sesko, melansir ESPN. ADVERTISEMENT ""Setiap orang di sini menginginkannya, dan kemudian pada momen-momen seperti ini, ketika tendangan terakhir seperti itu menentukan hasil akhir, rasanya sangat, sangat menyakitkan,"" kata penyerang asal Slovenia itu. Baca juga: MU Sudah Bagus, Kok Lebih lanjut, Sesko berharap rekan-rekannya bisa bangkit dari hasil tersebut. Ia meminta MU fokus untuk laga-laga berikutnya. ""Sangat penting untuk memandang segala sesuatunya secara positif, meskipun ini bukan hasil terbaik hari ini,"" kata Sesko. ""Tetapi mari lihat pertandingan ini dari sisi yang baik, tetap berusaha memperbaiki diri, fokus untuk pertandingan berikutnya, dan berusaha memenangkan pertandingan berikutnya, cuma itu,"" katanya. Baca juga: Belum Sepekan di Everton, Maitland-Niles Jebol Gawang MU dan Ukir Sejarah Video: Gol Maitland-Niles Buyarkan Kemenangan MU di Menit Akhir Pertandingan Video: Gol Maitland-Niles Buyarkan Kemenangan MU di Menit Akhir Pertandingan (yna/krs) benjamin sesko manchester united everton vs mu everton vs manchester united premier league premier league 2026/2027 liga inggris 2026/2027 liga inggris"
Cerita Ndiaye Hampir Gabung Spurs Sebelum Dibajak Man City,https://sport.detik.com/sepakbola/liga-inggris/d-8652702/cerita-ndiaye-hampir-gabung-spurs-sebelum-dibajak-man-city,"Manchester - Iliman Ndiaye mengaku langsung mengiyakan tawaran bergabung dengan Manchester City di pengujung bursa transfer musim panas lalu. Ia meyakini Tuhan sudah membukakan jalan untuk bergabung dengan The Citizens. City menebus Ndiaye dari Everton seharga 60 juta pound plus add-ons senilai 5 juta pound di hari penutupan bursa transfer pada 1 September lalu. Empat hari kemudian, ia sudah dipercaya manajer Enzo Maresca sebagai starter untuk melawan Coventry City. Padahal ia sempat hampir menyeberang ke Tottenham Hotspur di pekan terakhir bursa transfer. Kedua tim bahkan sudah mencapai kata sepakat. Namun karena Spurs gagal melepas Richarlison, akhirnya transfer ini kolaps. SCROLL TO CONTINUE WITH CONTENT Baca juga: Jadwal Liga Champions Pekan Ini: Real Madrid Vs Inter, Napoli Vs Arsenal! City kemudian berhasil mendapat keuntungan dari situasi itu. Jadilah Ndiaye dikontrak selama lima tahun, mengakhiri kebersamaan yang sudah terjalin dengan Everton sejak 2024. ADVERTISEMENT ""Tidak ada rasa stres ataupun panik. Saya selalu berprinsip bahwa apa pun yang akan terjadi, terjadilah. Tuhan yang menentukan masa depan Anda-semuanya sudah digariskan,"" ujar Ndiaye soal kepindahannya, dikutip BBC. ""Saya hanya bersabar, dan ketika tawaran dari City datang, saya sangat gembira. Memang sudah seharusnya saya bergabung dengan City. Baca juga: Klasemen Liga Inggris: Arsenal dan City Masih Sempurna, MU Nomor 11 ""Saya menginginkan Liga Champions dan kesempatan bermain untuk salah satu tim terbaik di dunia. Saya tidak bilang Tottenham bukan tim hebat, tetapi ketika Manchester City datang memanggil, Anda tidak mungkin menolaknya."" ""Ini adalah pekan yang indah bagi saya, dan semuanya disempurnakan dengan sebuah kemenangan (atas Coventry)."" Meski hanya sebentar, Ndiaye mengaku nyaman selama tinggal di Liverpool. Apalagi ia juga menjadi pemain favorit suporter berkat sumbangsih 17 gol dalam 74 penampilan bersama The Toffees. Namun ia mantap menginginkan jalan karier yang lebih baik. Baca juga: Biar Mental Juara Arsenal yang Bicara ""Saat berbincang dengan istri, saya katakan padanya bahwa jika saya harus meninggalkan Everton, saya hanya akan pindah ke klub tempat saya bisa bermain di Liga Champions,"" ujarnya. ""Berat rasanya meninggalkan Everton. Saya telah menjalin ikatan yang kuat dengan para penggemar dan pemain di sana, namun terkadang kita harus melangkah maju; begitulah dunia sepak bola,"" tegas pemain berpaspor Senegal itu. (adp/krs) iliman ndiaye manchester city everton tottenham hotspur"
Alonso Akui Salah Mainkan Caicedo Terlalu Cepat,https://sport.detik.com/sepakbola/liga-inggris/d-8652537/alonso-akui-salah-mainkan-caicedo-terlalu-cepat,"Jakarta - Manajer Chelsea Xabi Alonso memilih tak menurunkan Moises Caicedo lawan Arsenal. Ia mau memastikan gelandangnya pulih sepenuhnya. Caicedo pekan lalu dimainkan Alonso sebagai pengganti. Ia masuk pada menit ke-82 untuk menggantikan Pedro Neto, tapi kemudian ditarik keluar lagi untuk digantikan Valentin Barco. Baca juga: Alonso: Chelsea Harus Move On dari Enzo Fernandez SCROLL TO CONTINUE WITH CONTENT Lutut gelandang internasional Ekuador itu kambuh sehingga Alonso langsung mengambil langkah agar tak lebih buruk. Alonso juga mengambil keputusan tak membawa Caicedo tandang ke Emirates Stadium. Manajer asal Basque itu menjelaskan bahwa Caicedo bukannya bakal menepi lama. Tapi gelandang 24 tahun itu diistirahatkan agar memastikan lututnya benar-benar sembuh dulu setelah kesalahan pekan lalu. ADVERTISEMENT Baca juga: Selembar Kertas Catatan Xabi Alonso ke Reece James, Apa Isinya? ""Itu bukan cedera jangka panjang koko. Tapi ini soal meninjau risikonya,"" kata Alonso dikutip Sky Sports . ""Pekan lalu, kami memainkannya terlalu cepat. Saya tak mau membuat kesalahan yang sama."" Absennya Caicedo bikin Chelsea kehabisan opsi di posisi gelandang bertahan. Mereka memulai dengan memainkan Reece James, yang berposisi asli bek kanan, lalu memasukkan Malo Gusto yang juga bek kanan untuk menggantikan Romeo Lavia. Baca juga: Chelsea Tak Kecewa-kecewa Banget (raw/yna) moises caicedo xabi alonso chelsea"
Problem Utama Chelsea Saat Ini Cuma...,https://sport.detik.com/sepakbola/liga-inggris/d-8652485/problem-utama-chelsea-saat-ini-cuma,"Jakarta - Chelsea dianggap mampu memberikan ancaman serius ke Arsenal lewat lini serangnya. Tapi ada persoalan penting yang diyakini perlu dibereskan di bursa transfer. Chelsea sempat mengejutkan Arsenal dalam laga di Emirates Stadium, Minggu (6/9/2026) malam WIB. Gol cepat Morgan Rogers pada menit kedua kembali menunjukkan potensi besar trio penyerang mereka. Tapi kemudian momentum itu gagal dimaksimalkan, seiring kendali yang direbut oleh Arsenal. Sang juara bertahan lantas membalas dengan dua gol lewat Kai Havertz dan Martin Odegaard. SCROLL TO CONTINUE WITH CONTENT Baca juga: Kai Havertz: London Masih Merah! Kekalahan 1-2 ini lantas semacam mengonfirmasi bahwa Chelsea punya pekerjaan rumah di pertahanan, yang belum cukup mampu menahan tekanan. Sebelum Arsenal, The Blues bahkan sudah dibobol oleh Fulham dan Brighton & Hove Albion. ADVERTISEMENT Mantan bek Manchester United Gary Neville melihat Xabi Alonso perlu menambah opsi berkualitas di pertahanannya. Tiga beknya semalam: Josh Acheampong, Maxence Lacroix, dan Wesley Fofana terlihat jauh dari meyakinkan. ""Tiga beknya itu, saya lihat-lihat, hampir seperti kaki-kakinya tak terhubung dengan pinggul, dan pinggul-pinggulnya tak terhubung dengan badan. Mereka seperti kacau dan tak beraturan,"" kata Neville di Sky Sports. Baca juga: Pertahanan yang Keropos Masih Jadi PR Chelsea ""Saya melihat ke pola tiga bek terbaik yang mungkin pernah saya lihat, yakni tiga bek Juventus dan Italia dengan Andrea Barzagli, Leonardo Bonucci, dan Giorgio Chiellini, tiga raksasa sejati."" ""Mereka bekerja bersama-sama sebagai tiga bek, tahu bagaimana memosisikan diri mereka, mereka jago di udara, tahu bagaimana menaikkan garis pertahanan dan kapan harus turun lebih dalam. Mereka menata orang-orang di depan mereka,"" imbuhnya. Melihat performa Chelsea saat ini, Xabi Alonso disebut perlu diapresiasi. Ia sudah berhasil menemukan poin unggul dari tim dan perlu dipercaya menambal yang kurang. Baca juga: Selembar Kertas Catatan Xabi Alonso ke Reece James, Apa Isinya? ""Mungkin Chelsea betul-betul perlu merekrut lebih banyak pemain seiring perjalanan 1-2 musim ke depan bersama Xabi Alonso. Dia serius sudah banyak bekerja,"" sambung pria yang kini jadi komentator itu. ""Dia cuma butuh tiga bek yang terasa solid. Mereka tak terlihat solid, mereka terlihat agak berantakan. Jadi itu persoalannya saat ini."" (raw/krs) chelsea xabi alonso liga inggris"
"MU Sudah Bagus, Kok",https://sport.detik.com/sepakbola/liga-inggris/d-8652482/mu-sudah-bagus-kok,"Jakarta - Kendati gagal menang, penampilan Manchester United lawan Everton dinilai sudah apik. Ada nuansa ketidakberuntungan dari hasil seri yang didapat. MU dua kali memimpin di Hill Dickinson Stadium, Minggu (6/9/2026) malam WIB, namun harus puas dengan hasil 2-2. Everton selalu berhasil menyamakan, pertama lewat sepakan menyudut dari Tyrique George dan kedua dari tembakan spekulatif Ainsley Maitland-Niles. Baca juga: Carrick Akui MU Punya PR di Pertahanan SCROLL TO CONTINUE WITH CONTENT Secara umum, MU bermain lebih dominan meski tak cukup mengontrol ancaman tuan rumah. Dua gol Everton yang tercipta pun hasil dari tembakan-tembakan cemerlang yang memang sulit dibendung. Penyerang legendaris MU Wayne Rooney merasa Michael Carrick tak perlu berkecil hati meski gagal menang. MU punya banyak hal menjanjikan dan musim masih panjang, memberi waktu dan kesempatan untuk berbenah. ADVERTISEMENT Baca juga: Everton Vs Man Utd: Imbang Rasa Kalah buat Setan Merah ""Menurut saya itu performa tandang yang bagus. Tentu saya kecewa dengan hasilnya, tapi saya pikir ada kontrol yang lebih baik dalam hal performa,"" ujarnya di BBC. ""Trio gelandang tampil sangat bagus. Ada dua tembakan bagus dari Everton yang menghasilkan dua gol, tapi saya rasa ada hal positif dari sudut pandang United."" ""Mereka akan kesal tidak memenangi pertandingan, menimbang performa yang ditunjukkan."" Baca juga: Everton Vs MU Tuntas 2-2, Setan Merah Apes di Menit Akhir (raw/adp) manchester united everton michael carrick wayne rooney"
"Arsenal Masih Sempurna, tapi Badai Akan Semakin Kencang",https://sport.detik.com/sepakbola/liga-inggris/d-8652477/arsenal-masih-sempurna-tapi-badai-akan-semakin-kencang,"London - Arsenal terus meraih kemenangan di empat laga awal musim ini. Namun manajer Mikel Arteta menegaskan tantangan yang menunggu di depan akan semakin berat. Terbaru, The Gunners baru saja mengalahkan Chelsea 2-1 di Emirates, Minggu (6/9/2026). Meski sempat tertinggal lewat gol Morgan Rogers, dua gol dari Kai Havertz dan Martin Odegaaard sukses memastikan tiga poin untuk tuan rumah. Kemenangan ini menjadi yang keempat secara beruntun bagi Arsenal di segala ajang usai menekuk Manchester City, Coventry City, dan Aston Villa. Mereka juga menunjukkan mental juara dengan berbalik menang usai kebobolan lebih dulu. SCROLL TO CONTINUE WITH CONTENT Baca juga: Arteta: Tekel Konsa ke Morgan Rogers Itu Khas Inggris ""Itu adalah penampilan luar biasa. Saya menikmati setiap menit dari awal hingga akhir, dan awalnya memang berat. Namun, tim merespons dengan cara yang spektakuler lewat keyakinan, tekad, dan kualitasnya. Sungguh indah. Itu adalah pertandingan yang memukau,"" ujar Arteta, dikutip The Guardian. ADVERTISEMENT Meski rekor mereka di musim ini masih 100 persen, Arsenal pantang jumawa. Arteta memprediksi akan ada tantangan baru di depan, dan oleh sebab itu mesti meningkatkan performa lebih baik lagi dari sebelumnya. ""Menurut saya, ini adalah indikasi bahwa kami mampu tampil di level yang bahkan lebih tinggi dibanding musim lalu. Hal ini bergantung pada bagaimana kami menjaga dan mempertahankan hasrat serta kerendahan hati tersebut, sembari terus berupaya setiap harinya untuk menemukan versi yang lebih baik dari diri saya sendiri maupun tim,"" lanjut Arteta. Baca juga: Pertahanan yang Keropos Masih Jadi PR Chelsea ""Kami masih memiliki banyak ruang untuk berkembang dan banyak hal yang bisa kami berikan. Inilah ambisi tim. Persaingannya akan sangat berat, terutama terkait selisih yang menentukan kemenangan dalam pertandingan,"" ujarnya. ""Kami bertandang ke Villa Park beberapa hari lalu dan pertandingannya sangat berat. Begitu pula hari ini (melawan Chelsea). Kami akan pergi ke Sunderland (akhir pekan nanti) dan laga itu pun pasti akan sangat, sangat berat. Kami tahu setiap pekannya akan seperti ini, namun kami sudah bersiap untuk itu,"" tegas Arteta. Sebelum menghadapi Sunderland, Arsenal akan lebih dulu bertamu ke markas Napoli di Liga Champions pada Kamis (10/9) pukul 02.00 WIB. Baca juga: Gabriel Sepak Kepala Emi Martinez, Lolos dari Hukuman (adp/krs) arsenal mikel arteta liga inggris"
